location,date,variant,num_sequences,perc_sequences,num_sequences_total
Spain,2020-07-06,B.1.177,70,50.36,139
Spain,2020-07-06,Beta,0,0.0,139
Spain,2020-07-06,Alpha,0,0.0,139
Spain,2020-07-06,Gamma,0,0.0,139
Spain,2020-07-06,Delta,0,0.0,139
Spain,2020-07-06,Kappa,0,0.0,139
Spain,2020-07-06,Epsilon,0,0.0,139
Spain,2020-07-06,Eta,0,0.0,139
Spain,2020-07-06,Iota,0,0.0,139
Spain,2020-07-06,Lambda,0,0.0,139
Spain,2020-07-06,Mu,0,0.0,139
Spain,2020-07-06,S:677H.Robin1,,,139
Spain,2020-07-06,S:677P.Pelican,,,139
Spain,2020-07-06,B.1.1.302,,,139
Spain,2020-07-06,B.1.1.277,0,0.0,139
Spain,2020-07-06,B.1.367,0,0.0,139
Spain,2020-07-06,others,69,49.64,139
Spain,2020-07-06,non_who,139,100.0,139
Spain,2020-07-20,B.1.160,0,0.0,140
Spain,2020-07-20,B.1.620,0,0.0,140
Spain,2020-07-20,B.1.258,0,0.0,140
Spain,2020-07-20,B.1.221,0,0.0,140
Spain,2020-07-20,B.1.1.519,0,0.0,140
Spain,2020-07-20,B.1.177,83,59.29,140
Spain,2020-07-20,Beta,0,0.0,140
Spain,2020-07-20,Alpha,0,0.0,140
Spain,2020-07-20,Gamma,0,0.0,140
Spain,2020-07-20,Delta,0,0.0,140
Spain,2020-07-20,Kappa,0,0.0,140
Spain,2020-07-20,Epsilon,0,0.0,140
Spain,2020-07-20,Eta,0,0.0,140
Spain,2020-07-20,Iota,0,0.0,140
Spain,2020-07-20,Lambda,0,0.0,140
Spain,2020-07-20,Mu,0,0.0,140
Spain,2020-07-20,S:677H.Robin1,,,140
Spain,2020-07-20,S:677P.Pelican,,,140
Spain,2020-07-20,B.1.1.302,,,140
Spain,2020-07-20,B.1.1.277,7,5.0,140
Spain,2020-07-20,B.1.367,0,0.0,140
Spain,2020-07-20,others,50,35.71,140
Spain,2020-07-20,non_who,140,100.0,140
Spain,2020-08-03,B.1.160,0,0.0,165
Spain,2020-08-03,B.1.620,0,0.0,165
Spain,2020-08-03,B.1.258,0,0.0,165
Spain,2020-08-03,B.1.221,0,0.0,165
Spain,2020-08-03,B.1.1.519,0,0.0,165
Spain,2020-08-03,B.1.177,114,69.09,165
Spain,2020-08-03,Beta,0,0.0,165
Spain,2020-08-03,Alpha,0,0.0,165
Spain,2020-08-03,Gamma,0,0.0,165
Spain,2020-08-03,Delta,0,0.0,165
Spain,2020-08-03,Kappa,0,0.0,165
Spain,2020-08-03,Epsilon,0,0.0,165
Spain,2020-08-03,Eta,0,0.0,165
Spain,2020-08-03,Iota,0,0.0,165
Spain,2020-08-03,Lambda,0,0.0,165
Spain,2020-08-03,Mu,0,0.0,165
Spain,2020-08-03,S:677H.Robin1,,,165
Spain,2020-08-03,S:677P.Pelican,,,165
Spain,2020-08-03,B.1.1.302,,,165
Spain,2020-08-03,B.1.1.277,1,0.61,165
Spain,2020-08-03,B.1.367,0,0.0,165
Spain,2020-08-03,others,50,30.3,165
Spain,2020-08-03,non_who,165,100.0,165
Spain,2020-08-17,B.1.160,0,0.0,247
Spain,2020-08-17,B.1.620,0,0.0,247
Spain,2020-08-17,B.1.258,0,0.0,247
Spain,2020-08-17,B.1.221,2,0.81,247
Spain,2020-08-17,B.1.1.519,0,0.0,247
Spain,2020-08-17,B.1.177,179,72.47,247
Spain,2020-08-17,Beta,0,0.0,247
Spain,2020-08-17,Alpha,0,0.0,247
Spain,2020-08-17,Gamma,0,0.0,247
Spain,2020-08-17,Delta,0,0.0,247
Spain,2020-08-17,Kappa,0,0.0,247
Spain,2020-08-17,Epsilon,0,0.0,247
Spain,2020-08-17,Eta,0,0.0,247
Spain,2020-08-17,Iota,0,0.0,247
Spain,2020-08-17,Lambda,0,0.0,247
Spain,2020-08-17,Mu,0,0.0,247
Spain,2020-08-17,S:677H.Robin1,,,247
Spain,2020-08-17,S:677P.Pelican,,,247
Spain,2020-08-17,B.1.1.302,,,247
Spain,2020-08-17,B.1.1.277,1,0.4,247
Spain,2020-08-17,B.1.367,0,0.0,247
Spain,2020-08-17,others,65,26.32,247
Spain,2020-08-17,non_who,247,100.0,247
Spain,2020-08-31,B.1.160,0,0.0,278
Spain,2020-08-31,B.1.620,0,0.0,278
Spain,2020-08-31,B.1.258,0,0.0,278
Spain,2020-08-31,B.1.221,1,0.36,278
Spain,2020-08-31,B.1.1.519,0,0.0,278
Spain,2020-08-31,B.1.177,243,87.41,278
Spain,2020-08-31,Beta,0,0.0,278
Spain,2020-08-31,Alpha,0,0.0,278
Spain,2020-08-31,Gamma,0,0.0,278
Spain,2020-08-31,Delta,0,0.0,278
Spain,2020-08-31,Kappa,0,0.0,278
Spain,2020-08-31,Epsilon,0,0.0,278
Spain,2020-08-31,Eta,0,0.0,278
Spain,2020-08-31,Iota,0,0.0,278
Spain,2020-08-31,Lambda,0,0.0,278
Spain,2020-08-31,Mu,0,0.0,278
Spain,2020-08-31,S:677H.Robin1,,,278
Spain,2020-08-31,S:677P.Pelican,,,278
Spain,2020-08-31,B.1.1.302,,,278
Spain,2020-08-31,B.1.1.277,0,0.0,278
Spain,2020-08-31,B.1.367,0,0.0,278
Spain,2020-08-31,others,34,12.23,278
Spain,2020-08-31,non_who,278,100.0,278
Spain,2020-09-14,B.1.160,1,0.23,441
Spain,2020-09-14,B.1.620,0,0.0,441
Spain,2020-09-14,B.1.258,1,0.23,441
Spain,2020-09-14,B.1.221,1,0.23,441
Spain,2020-09-14,B.1.1.519,0,0.0,441
Spain,2020-09-14,B.1.177,403,91.38,441
Spain,2020-09-14,Beta,0,0.0,441
Spain,2020-09-14,Alpha,0,0.0,441
Spain,2020-09-14,Gamma,0,0.0,441
Spain,2020-09-14,Delta,0,0.0,441
Spain,2020-09-14,Kappa,0,0.0,441
Spain,2020-09-14,Epsilon,0,0.0,441
Spain,2020-09-14,Eta,0,0.0,441
Spain,2020-09-14,Iota,0,0.0,441
Spain,2020-09-14,Lambda,0,0.0,441
Spain,2020-09-14,Mu,0,0.0,441
Spain,2020-09-14,S:677H.Robin1,,,441
Spain,2020-09-14,S:677P.Pelican,,,441
Spain,2020-09-14,B.1.1.302,,,441
Spain,2020-09-14,B.1.1.277,0,0.0,441
Spain,2020-09-14,B.1.367,0,0.0,441
Spain,2020-09-14,others,35,7.93,441
Spain,2020-09-14,non_who,441,100.0,441
Spain,2020-09-28,B.1.160,12,2.46,488
Spain,2020-09-28,B.1.620,0,0.0,488
Spain,2020-09-28,B.1.258,1,0.2,488
Spain,2020-09-28,B.1.221,15,3.07,488
Spain,2020-09-28,B.1.1.519,0,0.0,488
Spain,2020-09-28,B.1.177,371,76.02,488
Spain,2020-09-28,Beta,0,0.0,488
Spain,2020-09-28,Alpha,0,0.0,488
Spain,2020-09-28,Gamma,0,0.0,488
Spain,2020-09-28,Delta,0,0.0,488
Spain,2020-09-28,Kappa,0,0.0,488
Spain,2020-09-28,Epsilon,0,0.0,488
Spain,2020-09-28,Eta,0,0.0,488
Spain,2020-09-28,Iota,0,0.0,488
Spain,2020-09-28,Lambda,0,0.0,488
Spain,2020-09-28,Mu,0,0.0,488
Spain,2020-09-28,S:677H.Robin1,,,488
Spain,2020-09-28,S:677P.Pelican,,,488
Spain,2020-09-28,B.1.1.302,,,488
Spain,2020-09-28,B.1.1.277,0,0.0,488
Spain,2020-09-28,B.1.367,0,0.0,488
Spain,2020-09-28,others,89,18.25,488
Spain,2020-09-28,non_who,488,100.0,488
Spain,2020-10-12,B.1.160,3,0.59,511
Spain,2020-10-12,B.1.620,0,0.0,511
Spain,2020-10-12,B.1.258,6,1.17,511
Spain,2020-10-12,B.1.221,10,1.96,511
Spain,2020-10-12,B.1.1.519,0,0.0,511
Spain,2020-10-12,B.1.177,454,88.85,511
Spain,2020-10-12,Beta,0,0.0,511
Spain,2020-10-12,Alpha,0,0.0,511
Spain,2020-10-12,Gamma,0,0.0,511
Spain,2020-10-12,Delta,0,0.0,511
Spain,2020-10-12,Kappa,0,0.0,511
Spain,2020-10-12,Epsilon,0,0.0,511
Spain,2020-10-12,Eta,0,0.0,511
Spain,2020-10-12,Iota,0,0.0,511
Spain,2020-10-12,Lambda,0,0.0,511
Spain,2020-10-12,Mu,0,0.0,511
Spain,2020-10-12,S:677H.Robin1,,,511
Spain,2020-10-12,S:677P.Pelican,,,511
Spain,2020-10-12,B.1.1.302,,,511
Spain,2020-10-12,B.1.1.277,0,0.0,511
Spain,2020-10-12,B.1.367,0,0.0,511
Spain,2020-10-12,others,38,7.43,511
Spain,2020-10-12,non_who,511,100.0,511
Spain,2020-10-26,B.1.160,7,1.48,473
Spain,2020-10-26,B.1.620,0,0.0,473
Spain,2020-10-26,B.1.258,23,4.86,473
Spain,2020-10-26,B.1.221,7,1.48,473
Spain,2020-10-26,B.1.1.519,0,0.0,473
Spain,2020-10-26,B.1.177,397,83.93,473
Spain,2020-10-26,Beta,0,0.0,473
Spain,2020-10-26,Alpha,0,0.0,473
Spain,2020-10-26,Gamma,0,0.0,473
Spain,2020-10-26,Delta,0,0.0,473
Spain,2020-10-26,Kappa,0,0.0,473
Spain,2020-10-26,Epsilon,0,0.0,473
Spain,2020-10-26,Eta,0,0.0,473
Spain,2020-10-26,Iota,0,0.0,473
Spain,2020-10-26,Lambda,0,0.0,473
Spain,2020-10-26,Mu,0,0.0,473
Spain,2020-10-26,S:677H.Robin1,,,473
Spain,2020-10-26,S:677P.Pelican,,,473
Spain,2020-10-26,B.1.1.302,,,473
Spain,2020-10-26,B.1.1.277,0,0.0,473
Spain,2020-10-26,B.1.367,0,0.0,473
Spain,2020-10-26,others,39,8.25,473
Spain,2020-10-26,non_who,473,100.0,473
Spain,2020-11-09,B.1.160,8,2.23,359
Spain,2020-11-09,B.1.620,0,0.0,359
Spain,2020-11-09,B.1.258,4,1.11,359
Spain,2020-11-09,B.1.221,2,0.56,359
Spain,2020-11-09,B.1.1.519,0,0.0,359
Spain,2020-11-09,B.1.177,311,86.63,359
Spain,2020-11-09,Beta,0,0.0,359
Spain,2020-11-09,Alpha,5,1.39,359
Spain,2020-11-09,Gamma,0,0.0,359
Spain,2020-11-09,Delta,1,0.28,359
Spain,2020-11-09,Kappa,0,0.0,359
Spain,2020-11-09,Epsilon,0,0.0,359
Spain,2020-11-09,Eta,0,0.0,359
Spain,2020-11-09,Iota,0,0.0,359
Spain,2020-11-09,Lambda,0,0.0,359
Spain,2020-11-09,Mu,0,0.0,359
Spain,2020-11-09,S:677H.Robin1,,,359
Spain,2020-11-09,S:677P.Pelican,,,359
Spain,2020-11-09,B.1.1.302,,,359
Spain,2020-11-09,B.1.1.277,0,0.0,359
Spain,2020-11-09,B.1.367,1,0.28,359
Spain,2020-11-09,others,27,7.52,359
Spain,2020-11-09,non_who,353,98.33,359
Spain,2020-11-23,B.1.160,4,0.98,407
Spain,2020-11-23,B.1.620,0,0.0,407
Spain,2020-11-23,B.1.258,7,1.72,407
Spain,2020-11-23,B.1.221,4,0.98,407
Spain,2020-11-23,B.1.1.519,0,0.0,407
Spain,2020-11-23,B.1.177,363,89.19,407
Spain,2020-11-23,Beta,0,0.0,407
Spain,2020-11-23,Alpha,3,0.74,407
Spain,2020-11-23,Gamma,0,0.0,407
Spain,2020-11-23,Delta,1,0.25,407
Spain,2020-11-23,Kappa,0,0.0,407
Spain,2020-11-23,Epsilon,0,0.0,407
Spain,2020-11-23,Eta,0,0.0,407
Spain,2020-11-23,Iota,0,0.0,407
Spain,2020-11-23,Lambda,0,0.0,407
Spain,2020-11-23,Mu,0,0.0,407
Spain,2020-11-23,S:677H.Robin1,,,407
Spain,2020-11-23,S:677P.Pelican,,,407
Spain,2020-11-23,B.1.1.302,,,407
Spain,2020-11-23,B.1.1.277,0,0.0,407
Spain,2020-11-23,B.1.367,0,0.0,407
Spain,2020-11-23,others,25,6.14,407
Spain,2020-11-23,non_who,403,99.01,407
Spain,2020-12-07,B.1.160,13,2.77,469
Spain,2020-12-07,B.1.620,0,0.0,469
Spain,2020-12-07,B.1.258,10,2.13,469
Spain,2020-12-07,B.1.221,3,0.64,469
Spain,2020-12-07,B.1.1.519,0,0.0,469
Spain,2020-12-07,B.1.177,416,88.7,469
Spain,2020-12-07,Beta,0,0.0,469
Spain,2020-12-07,Alpha,1,0.21,469
Spain,2020-12-07,Gamma,0,0.0,469
Spain,2020-12-07,Delta,0,0.0,469
Spain,2020-12-07,Kappa,0,0.0,469
Spain,2020-12-07,Epsilon,0,0.0,469
Spain,2020-12-07,Eta,0,0.0,469
Spain,2020-12-07,Iota,0,0.0,469
Spain,2020-12-07,Lambda,0,0.0,469
Spain,2020-12-07,Mu,0,0.0,469
Spain,2020-12-07,S:677H.Robin1,,,469
Spain,2020-12-07,S:677P.Pelican,,,469
Spain,2020-12-07,B.1.1.302,,,469
Spain,2020-12-07,B.1.1.277,0,0.0,469
Spain,2020-12-07,B.1.367,1,0.21,469
Spain,2020-12-07,others,25,5.34,469
Spain,2020-12-07,non_who,468,99.79,469
Spain,2020-12-21,B.1.160,26,2.71,959
Spain,2020-12-21,B.1.620,0,0.0,959
Spain,2020-12-21,B.1.258,20,2.09,959
Spain,2020-12-21,B.1.221,16,1.67,959
Spain,2020-12-21,B.1.1.519,0,0.0,959
Spain,2020-12-21,B.1.177,826,86.13,959
Spain,2020-12-21,Beta,0,0.0,959
Spain,2020-12-21,Alpha,4,0.42,959
Spain,2020-12-21,Gamma,0,0.0,959
Spain,2020-12-21,Delta,0,0.0,959
Spain,2020-12-21,Kappa,0,0.0,959
Spain,2020-12-21,Epsilon,0,0.0,959
Spain,2020-12-21,Eta,0,0.0,959
Spain,2020-12-21,Iota,0,0.0,959
Spain,2020-12-21,Lambda,0,0.0,959
Spain,2020-12-21,Mu,0,0.0,959
Spain,2020-12-21,S:677H.Robin1,,,959
Spain,2020-12-21,S:677P.Pelican,,,959
Spain,2020-12-21,B.1.1.302,,,959
Spain,2020-12-21,B.1.1.277,3,0.31,959
Spain,2020-12-21,B.1.367,0,0.0,959
Spain,2020-12-21,others,64,6.67,959
Spain,2020-12-21,non_who,955,99.58,959
Spain,2021-01-04,B.1.160,39,3.64,1071
Spain,2021-01-04,B.1.620,0,0.0,1071
Spain,2021-01-04,B.1.258,15,1.4,1071
Spain,2021-01-04,B.1.221,13,1.21,1071
Spain,2021-01-04,B.1.1.519,0,0.0,1071
Spain,2021-01-04,B.1.177,701,65.45,1071
Spain,2021-01-04,Beta,1,0.09,1071
Spain,2021-01-04,Alpha,154,14.38,1071
Spain,2021-01-04,Gamma,0,0.0,1071
Spain,2021-01-04,Delta,0,0.0,1071
Spain,2021-01-04,Kappa,0,0.0,1071
Spain,2021-01-04,Epsilon,0,0.0,1071
Spain,2021-01-04,Eta,0,0.0,1071
Spain,2021-01-04,Iota,0,0.0,1071
Spain,2021-01-04,Lambda,0,0.0,1071
Spain,2021-01-04,Mu,0,0.0,1071
Spain,2021-01-04,S:677H.Robin1,,,1071
Spain,2021-01-04,S:677P.Pelican,,,1071
Spain,2021-01-04,B.1.1.302,,,1071
Spain,2021-01-04,B.1.1.277,0,0.0,1071
Spain,2021-01-04,B.1.367,0,0.0,1071
Spain,2021-01-04,others,148,13.83,1071
Spain,2021-01-04,non_who,916,85.53,1071
Spain,2021-01-11,B.1.160,10,1.62,619
Spain,2021-01-11,B.1.620,0,0.0,619
Spain,2021-01-11,B.1.258,5,0.81,619
Spain,2021-01-11,B.1.221,6,0.97,619
Spain,2021-01-11,B.1.1.519,0,0.0,619
Spain,2021-01-11,B.1.177,275,44.43,619
Spain,2021-01-11,Beta,0,0.0,619
Spain,2021-01-11,Alpha,280,45.23,619
Spain,2021-01-11,Gamma,0,0.0,619
Spain,2021-01-11,Delta,0,0.0,619
Spain,2021-01-11,Kappa,0,0.0,619
Spain,2021-01-11,Epsilon,0,0.0,619
Spain,2021-01-11,Eta,0,0.0,619
Spain,2021-01-11,Iota,0,0.0,619
Spain,2021-01-11,Lambda,0,0.0,619
Spain,2021-01-11,Mu,0,0.0,619
Spain,2021-01-11,S:677H.Robin1,,,619
Spain,2021-01-11,S:677P.Pelican,,,619
Spain,2021-01-11,B.1.1.302,,,619
Spain,2021-01-11,B.1.1.277,0,0.0,619
Spain,2021-01-11,B.1.367,0,0.0,619
Spain,2021-01-11,others,43,6.94,619
Spain,2021-01-11,non_who,339,54.77,619
Spain,2021-01-25,B.1.160,57,2.2,2590
Spain,2021-01-25,B.1.620,0,0.0,2590
Spain,2021-01-25,B.1.258,16,0.62,2590
Spain,2021-01-25,B.1.221,56,2.16,2590
Spain,2021-01-25,B.1.1.519,2,0.08,2590
Spain,2021-01-25,B.1.177,1315,50.77,2590
Spain,2021-01-25,Beta,2,0.08,2590
Spain,2021-01-25,Alpha,832,32.12,2590
Spain,2021-01-25,Gamma,0,0.0,2590
Spain,2021-01-25,Delta,0,0.0,2590
Spain,2021-01-25,Kappa,0,0.0,2590
Spain,2021-01-25,Epsilon,0,0.0,2590
Spain,2021-01-25,Eta,0,0.0,2590
Spain,2021-01-25,Iota,0,0.0,2590
Spain,2021-01-25,Lambda,0,0.0,2590
Spain,2021-01-25,Mu,0,0.0,2590
Spain,2021-01-25,S:677H.Robin1,,,2590
Spain,2021-01-25,S:677P.Pelican,,,2590
Spain,2021-01-25,B.1.1.302,,,2590
Spain,2021-01-25,B.1.1.277,0,0.0,2590
Spain,2021-01-25,B.1.367,0,0.0,2590
Spain,2021-01-25,others,310,11.97,2590
Spain,2021-01-25,non_who,1756,67.8,2590
Spain,2021-02-08,B.1.160,51,1.69,3022
Spain,2021-02-08,B.1.620,0,0.0,3022
Spain,2021-02-08,B.1.258,45,1.49,3022
Spain,2021-02-08,B.1.221,67,2.22,3022
Spain,2021-02-08,B.1.1.519,10,0.33,3022
Spain,2021-02-08,B.1.177,1545,51.13,3022
Spain,2021-02-08,Beta,3,0.1,3022
Spain,2021-02-08,Alpha,988,32.69,3022
Spain,2021-02-08,Gamma,5,0.17,3022
Spain,2021-02-08,Delta,1,0.03,3022
Spain,2021-02-08,Kappa,0,0.0,3022
Spain,2021-02-08,Epsilon,1,0.03,3022
Spain,2021-02-08,Eta,1,0.03,3022
Spain,2021-02-08,Iota,0,0.0,3022
Spain,2021-02-08,Lambda,0,0.0,3022
Spain,2021-02-08,Mu,0,0.0,3022
Spain,2021-02-08,S:677H.Robin1,,,3022
Spain,2021-02-08,S:677P.Pelican,,,3022
Spain,2021-02-08,B.1.1.302,,,3022
Spain,2021-02-08,B.1.1.277,0,0.0,3022
Spain,2021-02-08,B.1.367,0,0.0,3022
Spain,2021-02-08,others,305,10.09,3022
Spain,2021-02-08,non_who,2023,66.95,3022
Spain,2021-02-22,B.1.160,30,1.15,2614
Spain,2021-02-22,B.1.620,0,0.0,2614
Spain,2021-02-22,B.1.258,29,1.11,2614
Spain,2021-02-22,B.1.221,40,1.53,2614
Spain,2021-02-22,B.1.1.519,9,0.34,2614
Spain,2021-02-22,B.1.177,917,35.08,2614
Spain,2021-02-22,Beta,19,0.73,2614
Spain,2021-02-22,Alpha,1247,47.7,2614
Spain,2021-02-22,Gamma,1,0.04,2614
Spain,2021-02-22,Delta,1,0.04,2614
Spain,2021-02-22,Kappa,0,0.0,2614
Spain,2021-02-22,Epsilon,0,0.0,2614
Spain,2021-02-22,Eta,3,0.11,2614
Spain,2021-02-22,Iota,0,0.0,2614
Spain,2021-02-22,Lambda,0,0.0,2614
Spain,2021-02-22,Mu,0,0.0,2614
Spain,2021-02-22,S:677H.Robin1,,,2614
Spain,2021-02-22,S:677P.Pelican,,,2614
Spain,2021-02-22,B.1.1.302,,,2614
Spain,2021-02-22,B.1.1.277,0,0.0,2614
Spain,2021-02-22,B.1.367,1,0.04,2614
Spain,2021-02-22,others,317,12.13,2614
Spain,2021-02-22,non_who,1343,51.38,2614
Spain,2021-03-08,B.1.160,33,1.24,2666
Spain,2021-03-08,B.1.620,0,0.0,2666
Spain,2021-03-08,B.1.258,21,0.79,2666
Spain,2021-03-08,B.1.221,24,0.9,2666
Spain,2021-03-08,B.1.1.519,15,0.56,2666
Spain,2021-03-08,B.1.177,573,21.49,2666
Spain,2021-03-08,Beta,12,0.45,2666
Spain,2021-03-08,Alpha,1727,64.78,2666
Spain,2021-03-08,Gamma,7,0.26,2666
Spain,2021-03-08,Delta,0,0.0,2666
Spain,2021-03-08,Kappa,0,0.0,2666
Spain,2021-03-08,Epsilon,1,0.04,2666
Spain,2021-03-08,Eta,3,0.11,2666
Spain,2021-03-08,Iota,0,0.0,2666
Spain,2021-03-08,Lambda,0,0.0,2666
Spain,2021-03-08,Mu,1,0.04,2666
Spain,2021-03-08,S:677H.Robin1,,,2666
Spain,2021-03-08,S:677P.Pelican,,,2666
Spain,2021-03-08,B.1.1.302,,,2666
Spain,2021-03-08,B.1.1.277,0,0.0,2666
Spain,2021-03-08,B.1.367,0,0.0,2666
Spain,2021-03-08,others,249,9.34,2666
Spain,2021-03-08,non_who,915,34.32,2666
Spain,2021-03-22,B.1.160,9,0.37,2423
Spain,2021-03-22,B.1.620,0,0.0,2423
Spain,2021-03-22,B.1.258,22,0.91,2423
Spain,2021-03-22,B.1.221,11,0.45,2423
Spain,2021-03-22,B.1.1.519,7,0.29,2423
Spain,2021-03-22,B.1.177,233,9.62,2423
Spain,2021-03-22,Beta,23,0.95,2423
Spain,2021-03-22,Alpha,1863,76.89,2423
Spain,2021-03-22,Gamma,32,1.32,2423
Spain,2021-03-22,Delta,0,0.0,2423
Spain,2021-03-22,Kappa,0,0.0,2423
Spain,2021-03-22,Epsilon,1,0.04,2423
Spain,2021-03-22,Eta,18,0.74,2423
Spain,2021-03-22,Iota,1,0.04,2423
Spain,2021-03-22,Lambda,1,0.04,2423
Spain,2021-03-22,Mu,3,0.12,2423
Spain,2021-03-22,S:677H.Robin1,,,2423
Spain,2021-03-22,S:677P.Pelican,,,2423
Spain,2021-03-22,B.1.1.302,,,2423
Spain,2021-03-22,B.1.1.277,0,0.0,2423
Spain,2021-03-22,B.1.367,0,0.0,2423
Spain,2021-03-22,others,199,8.22,2423
Spain,2021-03-22,non_who,481,19.86,2423
Spain,2021-04-05,B.1.160,5,0.18,2779
Spain,2021-04-05,B.1.620,3,0.11,2779
Spain,2021-04-05,B.1.258,1,0.04,2779
Spain,2021-04-05,B.1.221,5,0.18,2779
Spain,2021-04-05,B.1.1.519,11,0.4,2779
Spain,2021-04-05,B.1.177,99,3.56,2779
Spain,2021-04-05,Beta,48,1.73,2779
Spain,2021-04-05,Alpha,2350,84.56,2779
Spain,2021-04-05,Gamma,84,3.02,2779
Spain,2021-04-05,Delta,0,0.0,2779
Spain,2021-04-05,Kappa,0,0.0,2779
Spain,2021-04-05,Epsilon,1,0.04,2779
Spain,2021-04-05,Eta,29,1.04,2779
Spain,2021-04-05,Iota,6,0.22,2779
Spain,2021-04-05,Lambda,5,0.18,2779
Spain,2021-04-05,Mu,10,0.36,2779
Spain,2021-04-05,S:677H.Robin1,,,2779
Spain,2021-04-05,S:677P.Pelican,,,2779
Spain,2021-04-05,B.1.1.302,,,2779
Spain,2021-04-05,B.1.1.277,0,0.0,2779
Spain,2021-04-05,B.1.367,0,0.0,2779
Spain,2021-04-05,others,122,4.38,2779
Spain,2021-04-05,non_who,246,8.85,2779
Spain,2021-04-19,B.1.160,1,0.03,2945
Spain,2021-04-19,B.1.620,0,0.0,2945
Spain,2021-04-19,B.1.258,1,0.03,2945
Spain,2021-04-19,B.1.221,0,0.0,2945
Spain,2021-04-19,B.1.1.519,8,0.27,2945
Spain,2021-04-19,B.1.177,59,2.0,2945
Spain,2021-04-19,Beta,50,1.7,2945
Spain,2021-04-19,Alpha,2470,83.87,2945
Spain,2021-04-19,Gamma,176,5.98,2945
Spain,2021-04-19,Delta,0,0.0,2945
Spain,2021-04-19,Kappa,0,0.0,2945
Spain,2021-04-19,Epsilon,0,0.0,2945
Spain,2021-04-19,Eta,48,1.63,2945
Spain,2021-04-19,Iota,9,0.31,2945
Spain,2021-04-19,Lambda,13,0.44,2945
Spain,2021-04-19,Mu,7,0.24,2945
Spain,2021-04-19,S:677H.Robin1,,,2945
Spain,2021-04-19,S:677P.Pelican,,,2945
Spain,2021-04-19,B.1.1.302,,,2945
Spain,2021-04-19,B.1.1.277,0,0.0,2945
Spain,2021-04-19,B.1.367,0,0.0,2945
Spain,2021-04-19,others,103,3.5,2945
Spain,2021-04-19,non_who,172,5.83,2945
Spain,2021-05-03,B.1.160,6,0.21,2808
Spain,2021-05-03,B.1.620,0,0.0,2808
Spain,2021-05-03,B.1.258,0,0.0,2808
Spain,2021-05-03,B.1.221,2,0.07,2808
Spain,2021-05-03,B.1.1.519,4,0.14,2808
Spain,2021-05-03,B.1.177,32,1.14,2808
Spain,2021-05-03,Beta,68,2.42,2808
Spain,2021-05-03,Alpha,2334,83.12,2808
Spain,2021-05-03,Gamma,186,6.62,2808
Spain,2021-05-03,Delta,26,0.93,2808
Spain,2021-05-03,Kappa,1,0.04,2808
Spain,2021-05-03,Epsilon,0,0.0,2808
Spain,2021-05-03,Eta,40,1.42,2808
Spain,2021-05-03,Iota,22,0.78,2808
Spain,2021-05-03,Lambda,8,0.28,2808
Spain,2021-05-03,Mu,37,1.32,2808
Spain,2021-05-03,S:677H.Robin1,,,2808
Spain,2021-05-03,S:677P.Pelican,,,2808
Spain,2021-05-03,B.1.1.302,,,2808
Spain,2021-05-03,B.1.1.277,0,0.0,2808
Spain,2021-05-03,B.1.367,0,0.0,2808
Spain,2021-05-03,others,42,1.51,2808
Spain,2021-05-03,non_who,86,3.07,2808
Spain,2021-05-17,B.1.160,4,0.12,3308
Spain,2021-05-17,B.1.620,0,0.0,3308
Spain,2021-05-17,B.1.258,2,0.06,3308
Spain,2021-05-17,B.1.221,0,0.0,3308
Spain,2021-05-17,B.1.1.519,0,0.0,3308
Spain,2021-05-17,B.1.177,12,0.36,3308
Spain,2021-05-17,Beta,43,1.3,3308
Spain,2021-05-17,Alpha,2846,86.03,3308
Spain,2021-05-17,Gamma,143,4.32,3308
Spain,2021-05-17,Delta,77,2.33,3308
Spain,2021-05-17,Kappa,3,0.09,3308
Spain,2021-05-17,Epsilon,1,0.03,3308
Spain,2021-05-17,Eta,22,0.67,3308
Spain,2021-05-17,Iota,29,0.88,3308
Spain,2021-05-17,Lambda,11,0.33,3308
Spain,2021-05-17,Mu,56,1.69,3308
Spain,2021-05-17,S:677H.Robin1,,,3308
Spain,2021-05-17,S:677P.Pelican,,,3308
Spain,2021-05-17,B.1.1.302,,,3308
Spain,2021-05-17,B.1.1.277,0,0.0,3308
Spain,2021-05-17,B.1.367,0,0.0,3308
Spain,2021-05-17,others,59,1.79,3308
Spain,2021-05-17,non_who,77,2.33,3308
Spain,2021-05-31,B.1.160,0,0.0,2543
Spain,2021-05-31,B.1.620,0,0.0,2543
Spain,2021-05-31,B.1.258,0,0.0,2543
Spain,2021-05-31,B.1.221,0,0.0,2543
Spain,2021-05-31,B.1.1.519,1,0.04,2543
Spain,2021-05-31,B.1.177,13,0.51,2543
Spain,2021-05-31,Beta,43,1.69,2543
Spain,2021-05-31,Alpha,1951,76.72,2543
Spain,2021-05-31,Gamma,122,4.8,2543
Spain,2021-05-31,Delta,210,8.26,2543
Spain,2021-05-31,Kappa,0,0.0,2543
Spain,2021-05-31,Epsilon,0,0.0,2543
Spain,2021-05-31,Eta,7,0.28,2543
Spain,2021-05-31,Iota,29,1.14,2543
Spain,2021-05-31,Lambda,14,0.55,2543
Spain,2021-05-31,Mu,91,3.58,2543
Spain,2021-05-31,S:677H.Robin1,,,2543
Spain,2021-05-31,S:677P.Pelican,,,2543
Spain,2021-05-31,B.1.1.302,,,2543
